CRYSTAL PALACE,WEST BROMWICH ALBION,18 April 2015,33,24765,0 - 2,W,W,W,D,W,L,W,W,D,W,J. Speroni,D. Delaney,S. Dann,J. Ward,M. Jedinak,J. Ledley,J. Puncheon,J. McArthur,G. Murray,Y. Bolasie,W. Zaha,A. Pardew,G. Myhill,J. Lescott,G. McAuley,C. Dawson,C. Gardner,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,V. Anichebe,S. Berahino,T. Pulis
CHELSEA,MANCHESTER UNITED,18 April 2015,33,41422,1 - 0,W,L,D,W,W,L,W,D,L,W,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,K. Zouma,Fàbregas,N. Matić,Oscar,D. Drogba,E. Hazard,José Mourinho,David de Gea,A. Valencia,A. Young,C. Smalling,L. Shaw,M. Fellaini,Mata,Ander Herrera,P. McNair,W. Rooney,R. Falcao,L. van Gaal
MANCHESTER CITY,WEST HAM UNITED,19 April 2015,33,45041,2 - 0,W,W,D,W,W,W,D,W,L,L,J. Hart,M. Demichelis,P. Zabaleta,A. Kolarov,E. Mangala,F. Lampard,David Silva,Y. Touré,Jesús Navas,Fernando,S. Agüero,M. Pellegrini,Adrián,J. Collins,W. Reid,A. Cresswell,C. Jenkinson,S. Downing,A. Song,M. Noble,C. Kouyaté,C. Cole,E. Valencia,S. Allardyce
NEWCASTLE UNITED,TOTTENHAM HOTSPUR,19 April 2015,33,47427,1 - 3,W,L,L,L,L,W,W,L,W,L,T. Krul,F. Coloccini,R. Taylor,M. Williamson,D. Janmaat,Y. Gouffran,V. Anita,J. Colback,R. Cabella,M. Abeid,Ayoze Pérez,J. Carver,M. Vorm,J. Vertonghen,D. Rose,F. Fazio,Paulinho,N. Chadli,E. Lamela,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino
SOUTHAMPTON,TOTTENHAM HOTSPUR,25 April 2015,34,31622,2 - 2,L,W,D,W,L,W,W,L,W,L,K. Davis,M. Yoshida,José Fonte,R. Bertrand,N. Clyne,T. Alderweireld,S. Davis,M. Schneiderlin,J. Ward-Prowse,G. Pellè,S. Mané,R. Koeman,H. Lloris,J. Vertonghen,F. Fazio,B. Davies,N. Chadli,R. Mason,E. Lamela,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino
WEST BROMWICH ALBION,LIVERPOOL,25 April 2015,34,26663,0 - 0,L,W,W,D,W,L,W,L,L,D,G. Myhill,J. Lescott,G. McAuley,C. Dawson,C. Gardner,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,V. Anichebe,S. Berahino,T. Pulis,S. Mignolet,G. Johnson,M. Škrtel,D. Lovren,S. Gerrard,J. Henderson,Philippe Coutinho,E. Can,J. Ibe,M. Balotelli,R. Sterling,B. Rodgers
STOKE CITY,SUNDERLAND,25 April 2015,34,26706,1 - 1,W,L,D,D,D,W,L,L,D,D,A. Begović,E. Pieters,R. Shawcross,G. Cameron,P. Wollscheid,C. Adam,S. Ireland,S. N'Zonzi,J. Walters,M. Arnautović,M. Diouf,M. Hughes,C. Pantilimon,J. O'Shea,B. Jones,S. Coates,P. van Aanholt,L. Cattermole,Jordi Gómez,J. Rodwell,W. Buckley,J. Defoe,C. Wickham,D. Advocaat
SWANSEA CITY,EVERTON,11 April 2015,32,20468,1 - 1,L,L,L,L,L,L,D,W,W,D,Ł. Fabiański,N. Taylor,A. Williams,Àngel Rangel,F. Fernández,W. Routledge,J. Cork,Ki Sung-Yeung,J. Shelvey,G. Sigurðsson,B. Gomis,G. Monk,T. Howard,P. Jagielka,L. Baines,S. Coleman,J. Stones,A. Lennon,G. Barry,L. Osman,J. McCarthy,R. Barkley,A. Koné,Roberto Martínez
WEST HAM UNITED,STOKE CITY,11 April 2015,32,34946,1 - 1,W,D,W,L,L,W,L,D,D,D,Adrián,J. Collins,W. Reid,A. Cresswell,C. Jenkinson,S. Downing,A. Song,M. Noble,C. Kouyaté,D. Sakho,E. Valencia,S. Allardyce,A. Begović,R. Shawcross,M. Wilson,G. Cameron,P. Wollscheid,C. Adam,G. Whelan,V. Moses,S. N'Zonzi,J. Walters,M. Arnautović,M. Hughes
WEST BROMWICH ALBION,LEICESTER CITY,11 April 2015,32,26768,2 - 3,L,W,W,D,W,L,W,L,L,D,G. Myhill,J. Lescott,G. McAuley,C. Dawson,C. Gardner,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,B. Ideye,S. Berahino,T. Pulis,K. Schmeichel,R. Huth,W. Morgan,R. De Laet,J. Schlupp,E. Cambiasso,M. James,M. Albrighton,D. Nugent,L. Ulloa,J. Vardy,N. Pearson
TOTTENHAM HOTSPUR,ASTON VILLA,11 April 2015,32,35687,0 - 1,W,W,L,W,L,L,D,W,L,D,M. Vorm,D. Rose,F. Fazio,V. Chiricheș,N. Chadli,R. Mason,A. Townsend,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino,B. Guzan,R. Vlaar,K. Richardson,C. Clark,C. Sánchez,F. Delph,T. Cleverley,L. Bacuna,J. Grealish,G. Agbonlahor,C. Benteke,T. Sherwood
SUNDERLAND,CRYSTAL PALACE,11 April 2015,32,42073,1 - 4,W,L,L,D,D,W,W,W,D,W,C. Pantilimon,J. O'Shea,B. Jones,P. van Aanholt,S. Vergini,L. Cattermole,Jordi Gómez,J. Rodwell,S. Fletcher,J. Defoe,C. Wickham,D. Advocaat,J. Speroni,D. Delaney,S. Dann,J. Ward,P. Souaré,M. Jedinak,J. Puncheon,J. McArthur,G. Murray,Y. Bolasie,W. Zaha,A. Pardew
SOUTHAMPTON,HULL CITY,11 April 2015,32,30359,2 - 0,L,W,D,W,L,D,L,D,L,W,K. Davis,M. Yoshida,José Fonte,R. Bertrand,T. Alderweireld,S. Davis,M. Schneiderlin,V. Wanyama,S. Long,G. Pellè,S. Mané,R. Koeman,S. Harper,M. Dawson,P. McShane,A. Bruce,J. Chester,S. Quinn,T. Huddlestone,S. Aluko,Ahmed El Mohamady,J. Livermore,D. N'Doye,S. Bruce
BURNLEY,ARSENAL,11 April 2015,32,20615,0 - 1,L,L,D,D,L,W,L,W,L,L,T. Heaton,J. Shackell,M. Duff,K. Trippier,B. Mee,D. Jones,S. Arfield,G. Boyd,A. Barnes,S. Vokes,D. Ings,S. Dyche,D. Ospina,P. Mertesacker,Nacho Monreal,L. Koscielny,Bellerín,M. Özil,Santi Cazorla,F. Coquelin,A. Ramsey,A. Sánchez,O. Giroud,A. Wenger
QUEENS PARK RANGERS,CHELSEA,12 April 2015,32,17939,0 - 1,L,W,L,L,W,W,L,D,W,W,R. Green,N. Onuoha,M. Isla,C. Hill,S. Caulker,J. Barton,K. Henry,M. Phillips,Sandro,B. Zamora,C. Austin,C. Ramsey,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,Fàbregas,Ramires,N. Matić,D. Drogba,Willian,E. Hazard,José Mourinho
MANCHESTER UNITED,MANCHESTER CITY,12 April 2015,32,75313,4 - 2,L,W,D,L,W,W,W,D,W,W,David de Gea,A. Valencia,A. Young,D. Blind,C. Smalling,P. Jones,M. Carrick,M. Fellaini,Mata,Ander Herrera,W. Rooney,L. van Gaal,J. Hart,V. Kompany,M. Demichelis,G. Clichy,P. Zabaleta,J. Milner,David Silva,Y. Touré,Jesús Navas,Fernandinho,S. Agüero,M. Pellegrini
LIVERPOOL,NEWCASTLE UNITED,14 April 2015,32,44611,2 - 0,L,W,L,L,D,W,L,L,L,L,S. Mignolet,G. Johnson,D. Lovren,Alberto Moreno,Lucas Leiva,J. Allen,J. Henderson,Philippe Coutinho,E. Can,J. Ibe,R. Sterling,B. Rodgers,T. Krul,R. Taylor,M. Williamson,D. Janmaat,G. Obertan,M. Sissoko,V. Anita,J. Colback,R. Cabella,M. Abeid,Ayoze Pérez,J. Carver
WEST BROMWICH ALBION,QUEENS PARK RANGERS,4 April 2015,31,25735,1 - 4,L,W,W,D,W,L,W,L,L,W,G. Myhill,J. Lescott,C. Baird,G. McAuley,S. Sessègnon,C. Gardner,J. Morrison,D. Fletcher,C. Brunt,B. Ideye,S. Berahino,T. Pulis,R. Green,N. Onuoha,M. Isla,Yun Suk-Young,S. Caulker,J. Barton,M. Phillips,Sandro,B. Zamora,E. Vargas,C. Austin,C. Ramsey
SWANSEA CITY,HULL CITY,4 April 2015,31,20333,3 - 1,L,L,L,L,L,D,L,D,L,W,Ł. Fabiański,K. Naughton,N. Taylor,A. Williams,F. Fernández,W. Routledge,J. Cork,Ki Sung-Yeung,J. Shelvey,G. Sigurðsson,B. Gomis,G. Monk,A. McGregor,M. Dawson,P. McShane,A. Bruce,Ahmed El Mohamady,D. Meyler,J. Livermore,G. Ramírez,R. Brady,D. N'Doye,A. Hernández,S. Bruce
MANCHESTER UNITED,ASTON VILLA,4 April 2015,31,75397,3 - 1,L,W,D,L,W,L,D,W,L,D,David de Gea,A. Valencia,A. Young,D. Blind,M. Rojo,P. Jones,M. Carrick,M. Fellaini,Mata,Ander Herrera,W. Rooney,L. van Gaal,B. Guzan,A. Hutton,M. Lowton,C. Clark,J. Okore,C. N'Zogbia,C. Sánchez,F. Delph,G. Agbonlahor,C. Benteke,A. Weimann,T. Sherwood
LEICESTER CITY,WEST HAM UNITED,4 April 2015,31,31863,2 - 1,L,W,L,L,D,W,D,W,L,L,K. Schmeichel,R. Huth,W. Morgan,R. De Laet,J. Schlupp,E. Cambiasso,M. James,R. Mahrez,D. Nugent,L. Ulloa,J. Vardy,N. Pearson,Adrián,J. Collins,W. Reid,A. Cresswell,C. Jenkinson,S. Downing,K. Nolan,A. Song,M. Noble,C. Kouyaté,D. Sakho,S. Allardyce
EVERTON,SOUTHAMPTON,4 April 2015,31,39390,1 - 0,L,D,W,W,D,L,W,D,W,L,T. Howard,P. Jagielka,L. Baines,S. Coleman,J. Stones,A. Lennon,G. Barry,L. Osman,J. McCarthy,R. Barkley,A. Koné,Roberto Martínez,K. Davis,José Fonte,R. Bertrand,N. Clyne,T. Alderweireld,E. Elia,M. Schneiderlin,V. Wanyama,J. Ward-Prowse,S. Long,G. Pellè,R. Koeman
CHELSEA,STOKE CITY,4 April 2015,31,41098,2 - 1,W,L,D,W,W,W,L,D,D,D,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,Fàbregas,N. Matić,Oscar,L. Rémy,Willian,E. Hazard,José Mourinho,A. Begović,R. Shawcross,M. Wilson,G. Cameron,P. Wollscheid,C. Adam,S. Ireland,G. Whelan,S. N'Zonzi,J. Walters,M. Diouf,M. Hughes
BURNLEY,TOTTENHAM HOTSPUR,5 April 2015,31,18829,0 - 0,L,L,D,D,L,W,W,L,W,L,T. Heaton,J. Shackell,M. Duff,K. Trippier,B. Mee,D. Jones,S. Arfield,G. Boyd,A. Barnes,S. Vokes,D. Ings,S. Dyche,M. Vorm,D. Rose,V. Chiricheș,K. Walker,Paulinho,N. Chadli,R. Mason,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino
SUNDERLAND,NEWCASTLE UNITED,5 April 2015,31,47563,1 - 0,W,L,L,D,D,W,L,L,L,L,C. Pantilimon,J. O'Shea,B. Jones,P. van Aanholt,S. Vergini,L. Cattermole,Jordi Gómez,S. Larsson,S. Fletcher,J. Defoe,C. Wickham,D. Advocaat,T. Krul,R. Taylor,M. Williamson,D. Janmaat,J. Gutiérrez,M. Sissoko,Y. Gouffran,J. Colback,R. Cabella,Sammy Ameobi,Ayoze Pérez,J. Carver
CRYSTAL PALACE,MANCHESTER CITY,7 April 2015,31,24718,2 - 1,W,W,W,D,W,W,W,D,W,W,J. Speroni,D. Delaney,S. Dann,M. Kelly,J. Ward,J. Ledley,J. Puncheon,J. McArthur,G. Murray,Y. Bolasie,W. Zaha,A. Pardew,J. Hart,B. Sagna,V. Kompany,M. Demichelis,G. Clichy,David Silva,Y. Touré,Jesús Navas,Fernandinho,S. Agüero,E. Džeko,M. Pellegrini
ASTON VILLA,QUEENS PARK RANGERS,8 April 2015,33,33708,3 - 3,L,D,W,L,D,L,W,L,L,W,B. Guzan,R. Vlaar,K. Richardson,C. Clark,C. Sánchez,F. Delph,T. Cleverley,L. Bacuna,J. Grealish,G. Agbonlahor,C. Benteke,T. Sherwood,R. Green,N. Onuoha,M. Isla,C. Hill,S. Caulker,N. Kranjčar,J. Barton,M. Phillips,Sandro,B. Zamora,C. Austin,C. Ramsey
TOTTENHAM HOTSPUR,LEICESTER CITY,21 March 2015,30,35950,4 - 3,W,W,L,W,L,L,W,L,L,D,H. Lloris,J. Vertonghen,D. Rose,K. Walker,N. Chadli,R. Mason,A. Townsend,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino,K. Schmeichel,R. Huth,M. Upson,W. Morgan,R. De Laet,J. Schlupp,E. Cambiasso,M. James,D. Nugent,L. Ulloa,J. Vardy,N. Pearson
STOKE CITY,CRYSTAL PALACE,21 March 2015,30,27532,1 - 2,W,L,D,D,D,W,W,W,D,W,A. Begović,E. Pieters,R. Shawcross,M. Wilson,G. Cameron,C. Adam,S. Ireland,S. N'Zonzi,P. Crouch,M. Arnautović,M. Diouf,M. Hughes,J. Speroni,D. Delaney,S. Dann,J. Ward,P. Souaré,J. Ledley,J. Puncheon,J. McArthur,G. Murray,Y. Bolasie,W. Zaha,A. Pardew
SOUTHAMPTON,BURNLEY,21 March 2015,30,30864,2 - 0,L,W,D,W,L,L,L,D,D,L,F. Forster,José Fonte,R. Bertrand,N. Clyne,T. Alderweireld,S. Davis,M. Schneiderlin,D. Tadić,S. Long,G. Pellè,S. Mané,R. Koeman,T. Heaton,J. Shackell,M. Duff,K. Trippier,B. Mee,D. Jones,S. Arfield,G. Boyd,A. Barnes,S. Vokes,D. Ings,S. Dyche
NEWCASTLE UNITED,ARSENAL,21 March 2015,30,50544,1 - 2,W,L,L,L,L,W,L,W,L,L,T. Krul,R. Taylor,M. Williamson,D. Janmaat,M. Sissoko,Y. Gouffran,V. Anita,J. Colback,R. Cabella,Sammy Ameobi,Ayoze Pérez,J. Carver,D. Ospina,Nacho Monreal,L. Koscielny,Gabriel Paulista,C. Chambers,Santi Cazorla,F. Coquelin,A. Ramsey,A. Sánchez,D. Welbeck,O. Giroud,A. Wenger
ASTON VILLA,SWANSEA CITY,21 March 2015,30,35598,0 - 1,L,D,W,L,D,L,L,L,L,L,B. Guzan,A. Hutton,C. Clark,J. Okore,C. N'Zogbia,S. Sinclair,F. Delph,T. Cleverley,L. Bacuna,G. Agbonlahor,C. Benteke,T. Sherwood,Ł. Fabiański,K. Naughton,N. Taylor,A. Williams,F. Fernández,W. Routledge,J. Cork,Ki Sung-Yeung,J. Shelvey,G. Sigurðsson,B. Gomis,G. Monk
WEST HAM UNITED,SUNDERLAND,21 March 2015,30,34914,1 - 0,W,D,W,L,L,W,L,L,D,D,Adrián,J. Collins,A. Cresswell,C. Jenkinson,S. Downing,K. Nolan,A. Song,M. Noble,M. Jarvis,C. Kouyaté,D. Sakho,S. Allardyce,C. Pantilimon,A. Réveillère,W. Brown,J. O'Shea,P. van Aanholt,Jordi Gómez,S. Larsson,J. Rodwell,S. Fletcher,J. Defoe,C. Wickham,D. Advocaat
LIVERPOOL,MANCHESTER UNITED,22 March 2015,30,44405,1 - 2,L,W,L,L,D,L,W,D,L,W,S. Mignolet,M. Škrtel,M. Sakho,Alberto Moreno,A. Lallana,J. Allen,J. Henderson,Philippe Coutinho,E. Can,D. Sturridge,R. Sterling,B. Rodgers,David de Gea,A. Valencia,A. Young,D. Blind,C. Smalling,P. Jones,M. Carrick,M. Fellaini,Mata,Ander Herrera,W. Rooney,L. van Gaal
QUEENS PARK RANGERS,EVERTON,22 March 2015,30,17706,1 - 2,L,W,L,L,W,L,D,W,W,D,R. Green,N. Onuoha,M. Isla,Yun Suk-Young,S. Caulker,J. Barton,M. Phillips,Sandro,B. Zamora,J. Hoilett,C. Austin,C. Ramsey,T. Howard,P. Jagielka,L. Baines,S. Coleman,J. Stones,A. Lennon,L. Osman,D. Gibson,J. McCarthy,A. Koné,R. Lukaku,Roberto Martínez
HULL CITY,CHELSEA,22 March 2015,30,24598,2 - 3,D,L,D,L,W,W,L,D,W,W,A. McGregor,M. Dawson,P. McShane,A. Bruce,A. Robertson,Ahmed El Mohamady,D. Meyler,J. Livermore,G. Ramírez,D. N'Doye,A. Hernández,S. Bruce,T. Courtois,J. Terry,G. Cahill,Filipe Luis,B. Ivanović,Fàbregas,Ramires,N. Matić,Willian,E. Hazard,Diego Costa,José Mourinho
ARSENAL,LIVERPOOL,4 April 2015,31,60081,4 - 1,W,L,W,L,L,L,W,L,L,D,D. Ospina,P. Mertesacker,Nacho Monreal,L. Koscielny,Bellerín,M. Özil,Santi Cazorla,F. Coquelin,A. Ramsey,A. Sánchez,O. Giroud,A. Wenger,S. Mignolet,K. Touré,M. Sakho,Alberto Moreno,Lucas Leiva,J. Allen,J. Henderson,Philippe Coutinho,E. Can,L. Marković,R. Sterling,B. Rodgers
WEST BROMWICH ALBION,STOKE CITY,14 March 2015,29,24323,1 - 0,L,W,W,D,W,W,L,D,D,D,B. Foster,J. Lescott,G. McAuley,C. Dawson,S. Sessègnon,C. Gardner,J. Morrison,D. Fletcher,C. Brunt,B. Ideye,S. Berahino,T. Pulis,A. Begović,E. Pieters,P. Bardsley,R. Shawcross,M. Wilson,C. Adam,G. Whelan,V. Moses,S. N'Zonzi,P. Crouch,J. Walters,M. Hughes
SUNDERLAND,ASTON VILLA,14 March 2015,29,45746,0 - 4,W,L,L,D,D,L,D,W,L,D,C. Pantilimon,A. Réveillère,W. Brown,J. O'Shea,P. van Aanholt,S. Larsson,J. Rodwell,L. Bridcutt,R. Álvarez,S. Fletcher,J. Defoe,G. Poyet,B. Guzan,M. Lowton,C. Clark,J. Okore,C. N'Zogbia,S. Sinclair,F. Delph,T. Cleverley,L. Bacuna,G. Agbonlahor,C. Benteke,T. Sherwood
LEICESTER CITY,HULL CITY,14 March 2015,29,31456,0 - 0,L,W,L,L,D,D,L,D,L,W,M. Schwarzer,R. Huth,M. Upson,W. Morgan,R. De Laet,J. Schlupp,E. Cambiasso,M. James,R. Mahrez,A. Kramarić,J. Vardy,N. Pearson,A. McGregor,M. Dawson,P. McShane,A. Bruce,A. Robertson,T. Huddlestone,Ahmed El Mohamady,J. Livermore,G. Ramírez,N. Jelavić,D. N'Doye,S. Bruce
ARSENAL,WEST HAM UNITED,14 March 2015,29,60002,3 - 0,W,L,W,L,L,W,D,W,L,L,D. Ospina,P. Mertesacker,Nacho Monreal,L. Koscielny,C. Chambers,M. Özil,F. Coquelin,A. Ramsey,T. Walcott,A. Sánchez,O. Giroud,A. Wenger,Adrián,J. O'Brien,J. Collins,A. Cresswell,S. Downing,K. Nolan,A. Song,M. Noble,M. Jarvis,C. Kouyaté,D. Sakho,S. Allardyce
BURNLEY,MANCHESTER CITY,14 March 2015,29,21216,1 - 0,L,L,D,D,L,W,W,D,W,W,T. Heaton,J. Shackell,M. Duff,K. Trippier,B. Mee,D. Jones,S. Arfield,G. Boyd,A. Barnes,S. Vokes,D. Ings,S. Dyche,J. Hart,V. Kompany,M. Demichelis,G. Clichy,P. Zabaleta,David Silva,Y. Touré,Jesús Navas,Fernandinho,S. Agüero,E. Džeko,M. Pellegrini
CHELSEA,SOUTHAMPTON,15 March 2015,29,41624,1 - 1,W,L,D,W,W,L,W,D,W,L,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,Fàbregas,N. Matić,Oscar,Willian,E. Hazard,Diego Costa,José Mourinho,F. Forster,José Fonte,R. Bertrand,N. Clyne,T. Alderweireld,S. Davis,M. Schneiderlin,D. Tadić,V. Wanyama,S. Long,S. Mané,R. Koeman
MANCHESTER UNITED,TOTTENHAM HOTSPUR,15 March 2015,29,75112,3 - 0,L,W,D,L,W,W,W,L,W,L,David de Gea,A. Valencia,A. Young,D. Blind,C. Smalling,P. Jones,M. Carrick,M. Fellaini,Mata,Ander Herrera,W. Rooney,L. van Gaal,H. Lloris,J. Vertonghen,D. Rose,K. Walker,N. Chadli,R. Mason,A. Townsend,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino
EVERTON,NEWCASTLE UNITED,15 March 2015,29,38806,3 - 0,L,D,W,W,D,W,L,L,L,L,T. Howard,P. Jagielka,L. Baines,S. Coleman,A. Alcáraz,A. Lennon,L. Osman,D. Gibson,J. McCarthy,A. Koné,R. Lukaku,Roberto Martínez,T. Krul,F. Coloccini,R. Taylor,M. Williamson,D. Janmaat,G. Obertan,M. Sissoko,Y. Gouffran,J. Colback,Sammy Ameobi,E. Rivière,J. Carver
SWANSEA CITY,LIVERPOOL,17 March 2015,29,20828,0 - 1,L,L,L,L,L,L,W,L,L,D,Ł. Fabiański,K. Naughton,N. Taylor,A. Williams,Jordi Amat,W. Routledge,J. Cork,Ki Sung-Yeung,J. Shelvey,G. Sigurðsson,B. Gomis,G. Monk,S. Mignolet,M. Škrtel,M. Sakho,Alberto Moreno,A. Lallana,J. Allen,J. Henderson,Philippe Coutinho,E. Can,D. Sturridge,R. Sterling,B. Rodgers
MANCHESTER CITY,WEST BROMWICH ALBION,21 March 2015,30,45018,3 - 0,W,W,D,W,W,L,W,W,D,W,J. Hart,V. Kompany,G. Clichy,P. Zabaleta,E. Mangala,F. Lampard,David Silva,Jesús Navas,Fernando,S. Agüero,W. Bony,M. Pellegrini,G. Myhill,J. Olsson,J. Lescott,C. Baird,G. McAuley,C. Dawson,S. Sessègnon,C. Gardner,J. Morrison,D. Fletcher,S. Berahino,T. Pulis
ASTON VILLA,WEST BROMWICH ALBION,4 March 2015,28,31272,2 - 1,L,D,W,L,D,L,W,W,D,W,B. Guzan,A. Hutton,M. Lowton,C. Clark,J. Okore,C. N'Zogbia,F. Delph,A. Westwood,T. Cleverley,G. Agbonlahor,C. Benteke,T. Sherwood,B. Foster,J. Lescott,G. McAuley,C. Dawson,C. Gardner,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,B. Ideye,S. Berahino,T. Pulis
TOTTENHAM HOTSPUR,SWANSEA CITY,5 March 2015,28,34008,3 - 2,W,W,L,W,L,L,L,L,L,L,H. Lloris,J. Vertonghen,D. Rose,K. Walker,N. Chadli,R. Mason,A. Townsend,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino,Ł. Fabiański,K. Naughton,N. Taylor,A. Williams,F. Fernández,W. Routledge,J. Cork,Ki Sung-Yeung,J. Shelvey,G. Sigurðsson,B. Gomis,G. Monk
STOKE CITY,EVERTON,5 March 2015,28,26431,2 - 0,W,L,D,D,D,L,D,W,W,D,A. Begović,E. Pieters,P. Bardsley,M. Wilson,P. Wollscheid,C. Adam,G. Whelan,V. Moses,S. N'Zonzi,P. Crouch,J. Walters,M. Hughes,T. Howard,P. Jagielka,S. Coleman,L. Garbutt,J. Stones,A. Lennon,G. Barry,D. Gibson,J. McCarthy,S. Naismith,R. Lukaku,Roberto Martínez
NEWCASTLE UNITED,MANCHESTER UNITED,5 March 2015,28,49801,0 - 1,W,L,L,L,L,L,W,D,L,W,T. Krul,F. Coloccini,R. Taylor,M. Williamson,D. Janmaat,G. Obertan,M. Sissoko,M. Abeid,Sammy Ameobi,P. Cissé,E. Rivière,J. Carver,David de Gea,A. Valencia,A. Young,J. Evans,D. Blind,M. Rojo,C. Smalling,M. Fellaini,Á. Di María,Ander Herrera,W. Rooney,L. van Gaal
MANCHESTER CITY,LEICESTER CITY,5 March 2015,28,45000,2 - 0,W,W,D,W,W,L,W,L,L,D,J. Hart,B. Sagna,M. Demichelis,A. Kolarov,E. Mangala,David Silva,Y. Touré,Jesús Navas,Fernando,S. Agüero,W. Bony,M. Pellegrini,M. Schwarzer,R. Huth,P. Konchesky,M. Upson,D. Simpson,W. Morgan,J. Schlupp,E. Cambiasso,M. James,R. Mahrez,A. Kramarić,N. Pearson
WEST HAM UNITED,CHELSEA,5 March 2015,28,34927,0 - 1,W,D,W,L,L,W,L,D,W,W,Adrián,W. Reid,J. Tomkins,A. Cresswell,C. Jenkinson,S. Downing,K. Nolan,M. Noble,C. Kouyaté,D. Sakho,E. Valencia,S. Allardyce,T. Courtois,J. Terry,G. Cahill,B. Ivanović,Azpilicueta,K. Zouma,Fàbregas,Ramires,Oscar,E. Hazard,Diego Costa,José Mourinho
QUEENS PARK RANGERS,ARSENAL,5 March 2015,28,17977,1 - 2,L,W,L,L,W,W,L,W,L,L,R. Green,N. Onuoha,Yun Suk-Young,S. Caulker,D. Furlong,K. Henry,M. Phillips,Sandro,B. Zamora,J. Hoilett,C. Austin,C. Ramsey,D. Ospina,P. Mertesacker,K. Gibbs,Gabriel Paulista,Bellerín,T. Rosický,M. Özil,Santi Cazorla,F. Coquelin,A. Sánchez,O. Giroud,A. Wenger
LIVERPOOL,BURNLEY,5 March 2015,28,44717,2 - 0,L,W,L,L,D,L,L,D,D,L,S. Mignolet,M. Škrtel,D. Lovren,Alberto Moreno,A. Lallana,J. Allen,J. Henderson,Philippe Coutinho,E. Can,D. Sturridge,R. Sterling,B. Rodgers,T. Heaton,J. Shackell,K. Trippier,B. Mee,M. Keane,D. Jones,M. Kightly,S. Arfield,G. Boyd,A. Barnes,D. Ings,S. Dyche
QUEENS PARK RANGERS,TOTTENHAM HOTSPUR,7 March 2015,27,17992,1 - 2,L,W,L,L,W,W,W,L,W,L,R. Green,R. Ferdinand,N. Onuoha,M. Isla,Yun Suk-Young,S. Caulker,K. Henry,M. Phillips,Sandro,B. Zamora,C. Austin,C. Ramsey,H. Lloris,J. Vertonghen,K. Walker,B. Davies,N. Chadli,R. Mason,A. Townsend,C. Eriksen,N. Bentaleb,E. Dier,H. Kane,M. Pochettino
CRYSTAL PALACE,QUEENS PARK RANGERS,14 March 2015,29,24886,3 - 1,W,W,W,D,W,L,W,L,L,W,J. Speroni,D. Delaney,S. Dann,M. Kelly,J. Ward,J. Ledley,J. Puncheon,J. McArthur,G. Murray,Y. Bolasie,W. Zaha,A. Pardew,R. Green,N. Onuoha,Yun Suk-Young,S. Caulker,D. Furlong,S. Wright-Phillips,A. Taarabt,K. Henry,M. Phillips,Sandro,C. Austin,C. Ramsey
WEST HAM UNITED,CRYSTAL PALACE,28 February 2015,27,34857,1 - 3,W,D,W,L,L,W,W,W,D,W,Adrián,W. Reid,J. Tomkins,A. Cresswell,C. Jenkinson,S. Downing,A. Song,M. Noble,C. Kouyaté,D. Sakho,E. Valencia,S. Allardyce,J. Speroni,D. Delaney,S. Dann,M. Kelly,J. Ward,M. Jedinak,J. Mutch,J. Puncheon,G. Murray,Y. Bolasie,W. Zaha,A. Pardew
WEST BROMWICH ALBION,SOUTHAMPTON,28 February 2015,27,25303,1 - 0,L,W,W,D,W,L,W,D,W,L,B. Foster,J. Lescott,G. McAuley,C. Dawson,C. Gardner,J. Morrison,D. Fletcher,C. Yacob,C. Brunt,B. Ideye,S. Berahino,T. Pulis,F. Forster,M. Yoshida,José Fonte,R. Bertrand,N. Clyne,F. Gardoş,M. Schneiderlin,D. Tadić,V. Wanyama,G. Pellè,S. Mané,R. Koeman
STOKE CITY,HULL CITY,28 February 2015,27,26473,1 - 0,W,L,D,D,D,D,L,D,L,W,A. Begović,E. Pieters,P. Bardsley,M. Wilson,P. Wollscheid,S. Ireland,G. Whelan,V. Moses,S. N'Zonzi,J. Walters,M. Diouf,M. Hughes,A. McGregor,M. Dawson,M. Figueroa,P. McShane,A. Bruce,T. Huddlestone,S. Aluko,Ahmed El Mohamady,D. Meyler,J. Livermore,G. Ramírez,S. Bruce
